BattSchedule_MW,SOC_percent,EnergyPriceDA_USDperMWh,EnergyProfit_USD,DRHCapacity,DRHPrice_USDperMW,DRHRev_USD,NQRCapacity,NQRPrice_USDperMW,NQRRev_USD,DCHCapacity,DCHPrice_USDperMW,DCHRev_USD,DMHCapacity,DMHPrice_USDperMW,DMHRev_USD,DMLCapacity,DMLPrice_USDperMW,DMLRev_USD,DCLCapacity,DCLPrice_USDperMW,DCLRev_USD,DRLCapacity,DRLPrice_USDperMW,DRLRev_USD,PQRCapacity,PQRPrice_USDperMW,PQRRev_USD,CapacityObligation,BMBuyPrice,BMSellPrice,BMBuyBackValue_USD
0.00,0.10,86.51,0.00,0.00,-9.76,-0.00,0.00,0.00,0.00,0.25,0.13,0.03,0.00,-1.36,-0.00,0.04,8.25,0.30,0.25,7.00,1.75,0.07,9.56,0.69,0.00,0.00,0.00,0.00,109.75,109.75,0.00
0.00,0.11,78.98,0.00,0.00,-7.49,-0.00,0.00,0.00,0.00,0.25,1.60,0.37,0.00,-0.35,-0.00,0.04,3.53,0.13,0.24,0.87,0.21,0.07,7.54,0.54,0.00,0.00,0.00,0.00,84.62,84.62,0.00
0.00,0.11,77.15,0.00,0.00,-7.49,-0.00,0.00,0.00,0.00,0.25,1.60,0.37,0.00,-0.35,-0.00,0.04,3.53,0.13,0.24,0.87,0.21,0.07,7.54,0.54,0.00,0.00,0.00,0.00,84.14,84.14,0.00
0.00,0.11,76.52,0.00,0.00,-7.49,-0.00,0.00,0.00,0.00,0.25,1.60,0.37,0.00,-0.35,-0.00,0.04,3.53,0.13,0.24,0.87,0.21,0.07,7.54,0.54,0.00,0.00,0.00,0.00,95.00,95.00,0.00
-0.47,0.12,71.45,-33.60,0.00,-7.49,-0.00,0.00,0.00,0.00,0.25,1.60,0.37,0.00,-0.35,-0.00,0.04,3.53,0.13,0.24,0.87,0.21,0.07,7.54,0.54,0.00,0.00,0.00,0.00,94.00,94.00,3.18
0.00,0.99,72.48,0.00,0.00,-6.50,-0.00,0.00,0.00,0.00,0.25,0.89,0.20,0.01,0.02,0.00,0.04,6.24,0.23,0.24,3.51,0.84,0.07,14.00,1.00,0.00,0.00,0.00,0.00,99.68,99.68,0.00
0.00,0.99,76.08,0.00,0.00,-6.50,-0.00,0.00,0.00,0.00,0.25,0.89,0.20,0.01,0.02,0.00,0.04,6.24,0.23,0.24,3.51,0.84,0.07,14.00,1.00,0.00,0.00,0.00,0.00,109.00,109.00,0.00
0.00,1.00,96.01,0.00,0.00,-6.50,-0.00,0.00,0.00,0.00,0.25,0.89,0.20,0.04,0.02,0.00,0.04,6.24,0.23,0.24,3.51,0.84,0.07,14.00,1.00,0.00,0.00,0.00,0.00,113.72,113.72,0.00
0.45,1.00,116.62,48.35,0.00,-6.50,-0.00,0.00,0.00,0.00,0.25,0.89,0.20,0.04,0.02,0.00,0.04,6.24,0.23,0.24,3.51,0.84,0.07,14.00,1.00,0.00,0.00,0.00,1.00,115.50,115.50,0.15
0.00,0.10,106.50,0.19,0.00,-7.46,-0.00,0.00,0.00,0.00,0.25,0.80,0.18,0.00,-0.72,-0.00,0.04,6.00,0.22,0.25,3.00,0.75,0.07,9.34,0.67,0.00,0.00,0.00,0.00,93.50,93.50,0.01
0.00,0.10,89.31,0.16,0.00,-7.46,-0.00,0.00,0.00,0.00,0.25,0.80,0.18,0.00,-0.72,-0.00,0.04,6.00,0.22,0.25,3.00,0.75,0.07,9.34,0.67,0.00,0.00,0.00,0.00,104.95,104.95,0.01
0.00,0.10,83.61,0.15,0.00,-7.46,-0.00,0.00,0.00,0.00,0.25,0.80,0.18,0.00,-0.72,-0.00,0.04,6.00,0.22,0.25,3.00,0.75,0.07,9.34,0.67,0.00,0.00,0.00,0.00,84.45,84.45,0.00
0.00,0.10,80.63,0.13,0.00,-7.46,-0.00,0.00,0.00,0.00,0.25,0.80,0.18,0.00,-0.72,-0.00,0.04,6.00,0.22,0.25,3.00,0.75,0.07,9.34,0.67,0.00,0.00,0.00,0.00,16.89,16.89,0.03
0.00,0.10,64.13,0.00,0.07,2.20,0.15,0.00,0.00,0.00,0.22,4.50,0.93,0.04,4.00,0.16,0.04,3.45,0.13,0.25,2.00,0.50,0.07,8.60,0.62,0.00,0.00,0.00,0.00,99.00,99.00,0.00
-0.00,0.10,30.56,-0.01,0.07,2.20,0.15,0.00,0.00,0.00,0.22,4.50,0.93,0.04,4.00,0.16,0.04,3.45,0.13,0.25,2.00,0.50,0.07,8.60,0.62,0.00,0.00,0.00,0.00,100.00,100.00,0.00
-0.00,0.10,15.10,-0.00,0.07,2.20,0.15,0.00,0.00,0.00,0.22,4.50,0.93,0.04,4.00,0.16,0.04,3.45,0.13,0.25,2.00,0.50,0.07,8.60,0.62,0.00,0.00,0.00,0.00,97.00,97.00,0.00
-0.00,0.10,11.93,-0.00,0.07,2.20,0.15,0.00,0.00,0.00,0.22,4.50,0.93,0.04,4.00,0.16,0.04,3.45,0.13,0.25,2.00,0.50,0.07,8.60,0.62,0.00,0.00,0.00,0.00,2.60,2.60,0.00
-0.49,0.10,4.90,-2.39,0.07,7.12,0.47,0.00,0.00,0.00,0.23,6.50,1.40,0.02,6.76,0.14,0.04,3.57,0.13,0.25,1.49,0.37,0.07,10.00,0.71,0.00,0.00,0.00,0.00,-5.18,-5.18,1.47
-0.00,1.00,5.03,-0.00,0.07,7.12,0.47,0.00,0.00,0.00,0.25,6.50,1.49,0.02,6.76,0.14,0.04,3.57,0.13,0.25,1.49,0.37,0.07,10.00,0.71,0.00,0.00,0.00,0.00,15.56,15.56,0.00
-0.00,1.00,5.07,-0.00,0.07,7.12,0.47,0.00,0.00,0.00,0.25,6.50,1.49,0.02,6.76,0.14,0.04,3.57,0.13,0.25,1.49,0.37,0.07,10.00,0.71,0.00,0.00,0.00,0.00,65.78,65.78,0.00
0.00,1.00,38.88,0.00,0.07,7.12,0.47,0.00,0.00,0.00,0.25,6.50,1.49,0.02,6.76,0.14,0.04,3.57,0.13,0.25,1.49,0.37,0.07,10.00,0.71,0.00,0.00,0.00,0.00,98.50,98.50,0.00
0.00,1.00,64.01,0.04,0.00,-3.00,-0.00,0.00,0.00,0.00,0.25,2.50,0.57,0.04,1.24,0.05,0.04,4.62,0.17,0.25,2.50,0.62,0.07,6.50,0.47,0.00,0.00,0.00,0.00,101.45,101.45,0.00
0.00,1.00,81.15,0.08,0.00,-3.00,-0.00,0.00,0.00,0.00,0.25,2.50,0.57,0.04,1.24,0.05,0.04,4.62,0.17,0.25,2.50,0.62,0.07,6.50,0.47,0.00,0.00,0.00,0.00,98.00,98.00,0.01
0.00,1.00,81.59,0.08,0.00,-3.00,-0.00,0.00,0.00,0.00,0.25,2.50,0.57,0.04,1.24,0.05,0.04,4.62,0.17,0.25,2.50,0.62,0.07,6.50,0.47,0.00,0.00,0.00,0.00,109.00,109.00,0.01
0.00,1.00,85.00,0.22,0.00,-3.00,-0.00,0.00,0.00,0.00,0.25,2.50,0.57,0.04,1.24,0.05,0.04,4.62,0.17,0.25,2.50,0.62,0.07,6.50,0.47,0.00,0.00,0.00,0.00,109.00,109.00,0.02
0.00,1.00,85.00,0.00,0.00,-8.04,-0.00,0.00,0.00,0.00,0.24,0.84,0.19,0.00,-1.25,-0.00,0.04,3.74,0.14,0.23,1.50,0.34,0.07,7.82,0.56,0.00,0.00,0.00,0.00,109.00,109.00,0.00
0.00,1.00,87.50,0.13,0.00,-8.04,-0.00,0.00,0.00,0.00,0.24,0.84,0.19,0.00,-1.25,-0.00,0.04,3.74,0.14,0.23,1.50,0.34,0.07,7.82,0.56,0.00,0.00,0.00,0.00,116.50,116.50,0.01
0.00,1.00,89.01,0.14,0.00,-8.04,-0.00,0.00,0.00,0.00,0.24,0.84,0.19,0.00,-1.25,-0.00,0.04,3.74,0.14,0.23,1.50,0.34,0.07,7.82,0.56,0.00,0.00,0.00,1.00,104.50,104.50,0.01
0.00,1.00,89.97,0.28,0.00,-8.04,-0.00,0.00,0.00,0.00,0.24,0.84,0.19,0.00,-1.25,-0.00,0.04,3.74,0.14,0.23,1.50,0.34,0.07,7.82,0.56,0.00,0.00,0.00,1.00,103.54,103.54,0.01
0.00,1.00,89.03,0.00,0.00,-7.75,-0.00,0.00,0.00,0.00,0.24,1.00,0.22,0.05,-0.11,-0.00,0.04,7.25,0.27,0.23,3.25,0.76,0.07,8.00,0.57,0.00,0.00,0.00,1.00,90.64,90.64,0.00
0.00,1.00,85.63,0.00,0.00,-7.75,-0.00,0.00,0.00,0.00,0.24,1.00,0.22,0.05,-0.11,-0.00,0.04,7.25,0.27,0.23,3.25,0.76,0.07,8.00,0.57,0.00,0.00,0.00,0.00,92.00,92.00,0.00
0.00,1.00,91.51,0.07,0.00,-7.75,-0.00,0.00,0.00,0.00,0.24,1.00,0.22,0.05,-0.11,-0.00,0.04,7.25,0.27,0.23,3.25,0.76,0.07,8.00,0.57,0.00,0.00,0.00,0.00,89.50,89.50,0.00
0.00,1.00,100.01,0.08,0.00,-7.75,-0.00,0.00,0.00,0.00,0.24,1.00,0.22,0.05,-0.11,-0.00,0.04,7.25,0.27,0.23,3.25,0.76,0.07,8.00,0.57,0.00,0.00,0.00,0.00,103.94,103.94,0.00
0.10,1.00,109.50,10.37,0.00,-9.00,-0.00,0.00,0.00,0.00,0.25,0.50,0.11,0.05,-0.57,-0.03,0.04,5.51,0.20,0.23,2.00,0.45,0.07,7.82,0.56,0.00,0.00,0.00,0.00,70.60,70.60,1.20
0.00,0.79,100.16,0.00,0.00,-9.00,-0.00,0.00,0.00,0.00,0.25,0.50,0.11,0.00,-0.57,-0.00,0.04,5.51,0.20,0.23,2.00,0.45,0.07,7.82,0.56,0.00,0.00,0.00,0.00,70.17,70.17,0.00
0.00,0.80,86.96,0.00,0.00,-9.00,-0.00,0.00,0.00,0.00,0.25,0.50,0.11,0.00,-0.57,-0.00,0.04,5.51,0.20,0.23,2.00,0.45,0.07,7.82,0.56,0.00,0.00,0.00,0.00,103.50,103.50,0.00
0.00,0.80,84.02,0.00,0.00,-9.00,-0.00,0.00,0.00,0.00,0.25,0.50,0.11,0.00,-0.57,-0.00,0.04,5.51,0.20,0.23,2.00,0.45,0.07,7.82,0.56,0.00,0.00,0.00,0.00,86.30,86.30,0.00
0.00,0.80,78.95,0.00,0.00,-8.16,-0.00,0.00,0.00,0.00,0.25,1.25,0.29,0.00,-0.42,-0.00,0.04,4.07,0.15,0.25,1.90,0.47,0.07,6.46,0.46,0.00,0.00,0.00,0.00,88.29,88.29,0.00
0.00,0.81,81.93,0.00,0.00,-8.16,-0.00,0.00,0.00,0.00,0.25,1.25,0.29,0.00,-0.42,-0.00,0.04,4.07,0.15,0.25,1.90,0.47,0.07,6.46,0.46,0.00,0.00,0.00,0.00,107.47,107.47,0.00
0.00,0.81,81.61,0.00,0.00,-8.16,-0.00,0.00,0.00,0.00,0.25,1.25,0.29,0.00,-0.42,-0.00,0.04,4.07,0.15,0.25,1.90,0.47,0.07,6.46,0.46,0.00,0.00,0.00,0.00,93.42,93.42,0.00
0.00,0.82,79.95,0.00,0.00,-8.16,-0.00,0.00,0.00,0.00,0.25,1.25,0.29,0.00,-0.42,-0.00,0.04,4.07,0.15,0.25,1.90,0.47,0.07,6.46,0.46,0.00,0.00,0.00,0.00,87.38,87.38,0.00
0.00,0.82,74.92,0.00,0.00,-3.67,-0.00,0.00,0.00,0.00,0.25,3.00,0.69,0.04,1.85,0.07,0.04,3.92,0.14,0.25,1.53,0.38,0.07,6.46,0.46,0.00,0.00,0.00,0.00,102.27,102.27,0.00
0.00,0.82,67.58,0.00,0.00,-3.67,-0.00,0.00,0.00,0.00,0.25,3.00,0.69,0.04,1.85,0.07,0.04,3.92,0.14,0.25,1.53,0.38,0.07,6.46,0.46,0.00,0.00,0.00,0.00,109.74,109.74,0.00
-0.07,0.82,67.55,-5.04,0.00,-3.67,-0.00,0.00,0.00,0.00,0.25,3.00,0.69,0.04,1.85,0.07,0.04,3.92,0.14,0.25,1.53,0.38,0.07,6.46,0.46,0.00,0.00,0.00,0.00,97.75,97.75,0.68
0.00,0.96,72.00,0.00,0.00,-3.67,-0.00,0.00,0.00,0.00,0.25,3.00,0.69,0.04,1.85,0.07,0.04,3.92,0.14,0.25,1.53,0.38,0.07,6.46,0.46,0.00,0.00,0.00,0.00,70.50,70.50,0.00
0.00,0.97,93.44,0.00,0.00,-9.48,-0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,-1.83,-0.00,0.04,6.25,0.23,0.24,2.74,0.66,0.07,6.46,0.46,0.00,0.00,0.00,0.00,114.95,114.95,0.00
0.00,0.97,100.43,0.00,0.00,-9.48,-0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,-1.83,-0.00,0.04,6.25,0.23,0.24,2.74,0.66,0.07,6.46,0.46,0.00,0.00,0.00,0.00,129.00,129.00,0.00
0.00,0.97,110.00,0.00,0.00,-9.48,-0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,-1.83,-0.00,0.04,6.25,0.23,0.24,2.74,0.66,0.07,6.46,0.46,0.00,0.00,0.00,0.00,98.24,98.24,0.00
0.00,0.98,107.07,0.00,0.00,-9.48,-0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,-1.83,-0.00,0.04,6.25,0.23,0.24,2.74,0.65,0.07,6.46,0.46,0.00,0.00,0.00,0.00,60.40,60.40,0.00
0.00,0.98,91.49,0.00,0.00,-8.03,-0.00,0.00,0.00,0.00,0.25,1.10,0.25,0.03,-0.54,-0.01,0.04,3.70,0.14,0.25,2.01,0.50,0.07,9.38,0.67,0.00,0.00,0.00,0.00,65.75,65.75,0.00
0.00,0.98,79.33,0.00,0.00,-8.03,-0.00,0.00,0.00,0.00,0.25,1.10,0.25,0.03,-0.54,-0.01,0.04,3.70,0.14,0.25,2.01,0.50,0.07,9.38,0.67,0.00,0.00,0.00,0.00,58.42,58.42,0.00
0.00,0.99,76.05,0.00,0.00,-8.03,-0.00,0.00,0.00,0.00,0.25,1.10,0.25,0.03,-0.54,-0.01,0.04,3.70,0.14,0.25,2.01,0.50,0.07,9.38,0.67,0.00,0.00,0.00,0.00,90.90,90.90,0.00
0.00,0.99,76.04,0.00,0.00,-8.03,-0.00,0.00,0.00,0.00,0.25,1.10,0.25,0.03,-0.54,-0.01,0.04,3.70,0.14,0.25,2.01,0.50,0.07,9.38,0.67,0.00,0.00,0.00,0.00,79.32,79.32,0.00
0.00,0.99,76.58,0.00,0.00,-6.38,-0.00,0.00,0.00,0.00,0.24,0.97,0.22,0.03,-0.19,-0.00,0.03,9.31,0.24,0.25,7.00,1.75,0.07,14.00,1.00,0.00,0.00,0.00,0.00,70.00,70.00,0.00
0.00,0.99,87.32,0.00,0.00,-6.38,-0.00,0.00,0.00,0.00,0.24,0.97,0.22,0.03,-0.19,-0.01,0.03,9.31,0.24,0.25,7.00,1.75,0.07,14.00,1.00,0.00,0.00,0.00,0.00,70.50,70.50,0.00
0.00,1.00,96.47,0.00,0.00,-6.38,-0.00,0.00,0.00,0.00,0.24,0.97,0.22,0.03,-0.19,-0.01,0.03,9.31,0.24,0.25,7.00,1.75,0.07,14.00,1.00,0.00,0.00,0.00,0.00,96.88,96.88,0.00
0.00,1.00,126.61,0.11,0.00,-6.38,-0.00,0.00,0.00,0.00,0.24,0.97,0.22,0.05,-0.19,-0.01,0.03,9.31,0.24,0.25,7.00,1.75,0.07,14.00,1.00,0.00,0.00,0.00,1.00,109.61,109.61,0.00
0.45,1.00,142.00,58.94,0.00,-8.82,-0.00,0.00,0.00,0.00,0.24,0.00,0.00,0.03,-1.50,-0.03,0.04,6.79,0.25,0.23,2.50,0.58,0.07,11.60,0.83,0.00,0.00,0.00,0.00,99.47,99.47,5.74
0.00,0.10,113.53,0.00,0.00,-8.82,-0.00,0.00,0.00,0.00,0.24,0.00,0.00,0.00,-1.50,-0.00,0.04,6.79,0.25,0.23,2.50,0.58,0.07,11.60,0.83,0.00,0.00,0.00,0.00,71.88,71.88,0.00
0.00,0.10,93.23,0.00,0.00,-8.82,-0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,-1.50,-0.00,0.04,6.79,0.25,0.23,2.50,0.58,0.07,11.60,0.83,0.00,0.00,0.00,0.00,67.85,67.85,0.00
0.00,0.12,92.90,0.00,0.00,-8.82,-0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,-1.50,-0.00,0.04,6.79,0.25,0.23,2.50,0.58,0.07,11.60,0.83,0.00,0.00,0.00,0.00,70.75,70.75,0.00
0.00,0.13,87.92,0.00,0.00,-8.10,-0.00,0.00,0.00,0.00,0.25,1.25,0.29,0.00,-0.51,-0.00,0.04,3.85,0.14,0.25,1.80,0.45,0.07,7.25,0.52,0.00,0.00,0.00,0.00,107.50,107.50,0.00
-0.20,0.13,85.98,-16.93,0.00,-8.10,-0.00,0.00,0.00,0.00,0.25,1.25,0.29,0.00,-0.51,-0.00,0.04,3.85,0.14,0.25,1.80,0.45,0.07,7.25,0.52,0.00,0.00,0.00,0.00,85.47,85.47,0.03
0.00,0.50,77.99,0.00,0.00,-8.10,-0.00,0.00,0.00,0.00,0.25,1.25,0.29,0.00,-0.51,-0.00,0.04,3.85,0.14,0.25,1.80,0.45,0.07,7.25,0.52,0.00,0.00,0.00,0.00,68.65,68.65,0.00
0.00,0.50,83.59,0.00,0.00,-8.10,-0.00,0.00,0.00,0.00,0.25,1.25,0.29,0.00,-0.51,-0.00,0.04,3.85,0.14,0.25,1.80,0.45,0.07,7.25,0.52,0.00,0.00,0.00,0.00,71.27,71.27,0.00
0.00,0.51,84.42,0.00,0.00,-5.67,-0.00,0.00,0.00,0.00,0.25,1.54,0.35,0.04,1.50,0.06,0.04,4.41,0.16,0.25,2.15,0.54,0.07,7.25,0.52,0.00,0.00,0.00,0.00,75.60,75.60,0.00
0.00,0.51,83.72,0.00,0.00,-5.67,-0.00,0.00,0.00,0.00,0.25,1.54,0.35,0.04,1.50,0.06,0.04,4.41,0.16,0.25,2.15,0.54,0.07,7.25,0.52,0.00,0.00,0.00,0.00,68.50,68.50,0.00
0.00,0.51,81.64,0.00,0.00,-5.67,-0.00,0.00,0.00,0.00,0.25,1.54,0.35,0.04,1.50,0.06,0.04,4.41,0.16,0.25,2.15,0.54,0.07,7.25,0.52,0.00,0.00,0.00,0.00,33.25,33.25,0.00
0.00,0.51,88.93,0.00,0.00,-5.67,-0.00,0.00,0.00,0.00,0.25,1.54,0.35,0.04,1.50,0.06,0.04,4.41,0.16,0.25,2.15,0.54,0.07,7.25,0.52,0.00,0.00,0.00,0.00,65.85,65.85,0.00
0.00,0.52,104.50,0.00,0.00,-8.69,-0.00,0.00,0.00,0.00,0.25,0.90,0.21,0.00,-1.15,-0.00,0.04,6.25,0.23,0.25,5.30,1.32,0.07,7.25,0.52,0.00,0.00,0.00,0.00,67.80,67.80,0.00
0.11,0.52,119.23,12.40,0.00,-8.69,-0.00,0.00,0.00,0.00,0.25,0.90,0.21,0.00,-1.15,-0.00,0.04,6.25,0.23,0.25,5.30,1.32,0.07,7.25,0.52,0.00,0.00,0.00,0.00,57.82,57.82,2.08
0.00,0.30,99.61,0.00,0.00,-8.69,-0.00,0.00,0.00,0.00,0.25,0.90,0.21,0.00,-1.15,-0.00,0.04,6.25,0.23,0.25,5.30,1.32,0.07,7.25,0.52,0.00,0.00,0.00,0.00,44.57,44.57,0.00
0.00,0.30,84.86,0.00,0.00,-8.69,-0.00,0.00,0.00,0.00,0.25,0.90,0.21,0.00,-1.15,-0.00,0.04,6.25,0.23,0.25,5.30,1.32,0.07,7.25,0.52,0.00,0.00,0.00,0.00,53.94,53.94,0.00
0.00,0.31,78.66,0.00,0.00,-6.20,-0.00,0.00,0.00,0.00,0.25,2.50,0.57,0.04,2.41,0.10,0.04,4.28,0.16,0.25,1.45,0.36,0.07,7.70,0.55,0.00,0.00,0.00,0.00,79.50,79.50,0.00
0.00,0.31,72.76,0.00,0.00,-6.20,-0.00,0.00,0.00,0.00,0.25,2.50,0.57,0.04,2.41,0.10,0.04,4.28,0.16,0.25,1.45,0.36,0.07,7.70,0.55,0.00,0.00,0.00,0.00,94.50,94.50,0.00
0.00,0.31,71.01,0.00,0.00,-6.20,-0.00,0.00,0.00,0.00,0.25,2.50,0.57,0.04,2.41,0.10,0.04,4.28,0.16,0.25,1.45,0.36,0.07,7.70,0.55,0.00,0.00,0.00,0.00,72.03,72.03,0.00
-0.37,0.31,71.01,-26.01,0.00,-6.20,-0.00,0.00,0.00,0.00,0.25,2.50,0.57,0.04,2.41,0.10,0.04,4.28,0.16,0.25,1.45,0.36,0.07,7.70,0.55,0.00,0.00,0.00,0.00,70.21,70.21,0.09
0.00,0.99,72.06,0.00,0.00,-6.50,-0.00,0.00,0.00,0.00,0.25,1.27,0.29,0.04,0.38,0.02,0.04,7.09,0.26,0.25,5.08,1.27,0.07,7.50,0.54,0.00,0.00,0.00,0.00,74.13,74.13,0.00
0.00,0.99,73.14,0.00,0.00,-6.50,-0.00,0.00,0.00,0.00,0.25,1.27,0.29,0.04,0.38,0.02,0.04,7.09,0.26,0.25,5.08,1.27,0.07,7.50,0.54,0.00,0.00,0.00,0.00,86.20,86.20,0.00
0.00,1.00,91.32,0.00,0.00,-6.50,-0.00,0.00,0.00,0.00,0.25,1.27,0.29,0.04,0.38,0.02,0.04,7.09,0.26,0.25,5.08,1.27,0.07,7.50,0.54,0.00,0.00,0.00,0.00,110.09,110.09,0.00
0.00,1.00,112.94,0.00,0.00,-6.50,-0.00,0.00,0.00,0.00,0.25,1.27,0.29,0.04,0.38,0.02,0.04,7.09,0.26,0.25,5.08,1.27,0.07,7.50,0.54,0.00,0.00,0.00,0.00,92.00,92.00,0.00
0.45,1.00,119.01,49.39,0.00,-7.60,-0.00,0.00,0.00,0.00,0.25,0.70,0.16,0.03,-0.78,-0.02,0.04,5.06,0.19,0.25,2.67,0.67,0.07,7.00,0.50,0.00,0.00,0.00,1.00,78.69,78.69,5.44
0.00,0.10,88.95,0.00,0.00,-7.60,-0.00,0.00,0.00,0.00,0.25,0.70,0.16,0.00,-0.78,-0.00,0.04,5.06,0.19,0.25,2.67,0.67,0.07,7.00,0.50,0.00,0.00,0.00,0.00,103.75,103.75,0.00
0.00,0.10,83.92,0.00,0.00,-7.60,-0.00,0.00,0.00,0.00,0.25,0.70,0.16,0.00,-0.78,-0.00,0.04,5.06,0.19,0.25,2.67,0.67,0.07,7.00,0.50,0.00,0.00,0.00,0.00,108.70,108.70,0.00
0.00,0.11,80.02,0.00,0.00,-7.60,-0.00,0.00,0.00,0.00,0.25,0.70,0.16,0.00,-0.78,-0.00,0.04,5.06,0.19,0.25,2.67,0.67,0.07,7.00,0.50,0.00,0.00,0.00,0.00,104.95,104.95,0.00
0.00,0.11,78.91,0.00,0.00,-7.59,-0.00,0.00,0.00,0.00,0.25,1.00,0.23,0.00,-0.75,-0.00,0.04,3.86,0.14,0.25,2.01,0.50,0.07,6.00,0.43,0.00,0.00,0.00,0.00,96.90,96.90,0.00
0.00,0.12,71.18,0.00,0.00,-7.59,-0.00,0.00,0.00,0.00,0.25,1.00,0.23,0.00,-0.75,-0.00,0.04,3.86,0.14,0.25,2.01,0.50,0.07,6.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.12,72.01,0.00,0.00,-7.59,-0.00,0.00,0.00,0.00,0.25,1.00,0.23,0.00,-0.75,-0.00,0.04,3.86,0.14,0.25,2.01,0.50,0.07,6.00,0.43,0.00,0.00,0.00,0.00,22.22,22.22,0.00
0.00,0.12,77.79,0.00,0.00,-7.59,-0.00,0.00,0.00,0.00,0.25,1.00,0.23,0.00,-0.75,-0.00,0.04,3.86,0.14,0.25,2.01,0.50,0.07,6.00,0.43,0.00,0.00,0.00,0.00,79.63,79.63,0.00
0.00,0.13,75.20,0.00,0.00,-5.09,-0.00,0.00,0.00,0.00,0.25,1.25,0.29,0.00,-0.25,-0.00,0.04,3.38,0.12,0.25,1.27,0.32,0.07,5.09,0.36,0.00,0.00,0.00,0.00,70.08,70.08,0.00
0.00,0.13,71.60,0.00,0.00,-5.09,-0.00,0.00,0.00,0.00,0.25,1.25,0.29,0.00,-0.25,-0.00,0.04,3.38,0.12,0.25,1.27,0.32,0.07,5.09,0.36,0.00,0.00,0.00,0.00,100.08,100.08,0.00
0.00,0.13,72.50,0.00,0.00,-5.09,-0.00,0.00,0.00,0.00,0.25,1.25,0.29,0.00,-0.25,-0.00,0.04,3.38,0.12,0.25,1.27,0.32,0.07,5.09,0.36,0.00,0.00,0.00,0.00,98.50,98.50,0.00
-0.43,0.14,70.52,-30.26,0.00,-5.09,-0.00,0.00,0.00,0.00,0.25,1.25,0.29,0.00,-0.25,-0.00,0.04,3.38,0.12,0.25,1.27,0.32,0.07,5.09,0.36,0.00,0.00,0.00,0.00,83.75,83.75,1.70
0.00,0.94,85.03,0.00,0.00,-8.63,-0.00,0.00,0.00,0.00,0.25,0.50,0.11,0.00,-1.31,-0.00,0.04,4.41,0.16,0.25,1.75,0.44,0.07,5.50,0.39,0.00,0.00,0.00,0.00,106.90,106.90,0.00
0.00,0.94,81.93,0.00,0.00,-8.63,-0.00,0.00,0.00,0.00,0.25,0.50,0.11,0.00,-1.31,-0.00,0.04,4.41,0.16,0.25,1.75,0.44,0.07,5.50,0.39,0.00,0.00,0.00,0.00,115.45,115.45,0.00
0.00,0.94,85.44,0.00,0.00,-8.63,-0.00,0.00,0.00,0.00,0.25,0.50,0.11,0.00,-1.31,-0.00,0.04,4.41,0.16,0.25,1.75,0.44,0.07,5.50,0.39,0.00,0.00,0.00,0.00,125.05,125.05,0.00
0.00,0.95,96.49,0.00,0.00,-8.63,-0.00,0.00,0.00,0.00,0.25,0.50,0.11,0.00,-1.31,-0.00,0.04,4.41,0.16,0.25,1.75,0.43,0.07,5.50,0.39,0.00,0.00,0.00,0.00,115.00,115.00,0.00
0.00,0.95,95.00,0.00,0.00,-7.74,-0.00,0.00,0.00,0.00,0.25,1.00,0.23,0.00,-1.26,-0.00,0.04,3.69,0.14,0.25,1.42,0.35,0.07,7.69,0.55,0.00,0.00,0.00,0.00,59.42,59.42,0.00
0.00,0.96,84.92,0.00,0.00,-7.74,-0.00,0.00,0.00,0.00,0.25,1.00,0.23,0.00,-1.26,-0.00,0.04,3.69,0.14,0.25,1.42,0.35,0.07,7.69,0.55,0.00,0.00,0.00,0.00,67.80,67.80,0.00
0.00,0.96,78.27,0.00,0.00,-7.74,-0.00,0.00,0.00,0.00,0.25,1.00,0.23,0.00,-1.26,-0.00,0.04,3.69,0.14,0.25,1.42,0.35,0.07,7.69,0.55,0.00,0.00,0.00,0.00,60.00,60.00,0.00
0.00,0.96,74.97,0.00,0.00,-7.74,-0.00,0.00,0.00,0.00,0.25,1.00,0.23,0.00,-1.26,-0.00,0.04,3.69,0.14,0.24,1.42,0.35,0.07,7.69,0.55,0.00,0.00,0.00,0.00,35.00,35.00,0.00
-0.01,0.97,74.99,-0.86,0.00,-7.52,-0.00,0.00,0.00,0.00,0.25,1.75,0.40,0.01,-0.64,-0.01,0.04,5.95,0.22,0.25,3.47,0.87,0.07,5.50,0.39,0.00,0.00,0.00,0.00,67.80,67.80,0.02
0.00,0.99,82.41,0.00,0.00,-7.52,-0.00,0.00,0.00,0.00,0.25,1.75,0.40,0.02,-0.64,-0.01,0.04,5.95,0.22,0.25,3.47,0.87,0.07,5.50,0.39,0.00,0.00,0.00,0.00,98.00,98.00,0.00
0.00,0.99,89.96,0.00,0.00,-7.52,-0.00,0.00,0.00,0.00,0.25,1.75,0.40,0.03,-0.64,-0.01,0.04,5.95,0.22,0.25,3.47,0.87,0.07,5.50,0.39,0.00,0.00,0.00,0.00,127.50,127.50,0.00
